Date,eNodeB Name,Cell FDD TDD Indication,Cell Name,LocalCell Id,eNodeB Function Name,Integrity,Radio Net Availability Rate(%),RRC Setup Success Rate(all),RRC Setup Success Rate(Service)[%],RRC Setup Success Rate(Signal)[%],E-RAB Setup Success Rate (ALL)(%),Call Drop Rate (All)(%),HO Success Rate(Intra Freqency),HO Success Rate(S1)[%],Paging Transfer Success Rate,Total Traffic (Gbit),DL Traffic Volume(Gbit),UL Traffic Volume(Gbit),L.Traffic.User.Avg,L.Traffic.User.Max,User DL PDCP Average Throughput,User UL PDCP Average Throughput,DL IBLER[%],UL IBLER[%],DL ReTrans Rate[%],DL Packet Loss Rate(all),UL Packet Loss Rate(all),DL PRB Usage Rate(%),UL PRB Usage Rate(%),PUCCHUsage Rate[%],PDCCH CCE Usage Rate[%],Average CQI,Average PDSCH MCS
3/9/2025,MSH-0014-Chipadze,CELL_TDD,MSH-0014-Chipadze_LTE_6,6,MSH-0014-Chipadze,100%,100,97.6164,99.8728,89.3913,99.6212,2.0465,99.2557,99.3311,99.9987,786.3734,706.1341,80.2393,15.0786,32,5.6778,5.224,17.0004,4.7465,0.182,0,0,50.2666,60.4234,3.7697,24.6053,9.5352,14.9122
3/9/2025,MSH-0014-Chipadze,CELL_TDD,MSH-0014-Chipadze_LTE_5,5,MSH-0014-Chipadze,100%,100,98.926,99.5229,96.8852,99.118,3.6765,98.5832,98.8788,99.9983,633.3881,563.5949,69.7931,26.3708,56,2.1909,2.0347,19.1475,11.1847,0.2129,0,0.0002,68.3804,67.9874,6.5927,34.5,8.0772,11.2908
3/9/2025,MSH-0014-Chipadze,CELL_TDD,MSH-0014-Chipadze_LTE_4,4,MSH-0014-Chipadze,100%,100,99.4008,99.9222,97.0705,99.7097,1.802,98.1105,98.3508,99.9987,492.3517,452.9618,39.3899,17.4413,38,6.895,3.5984,16.7226,5.2932,0.1857,0,0,38.397,54.4843,4.3603,22.0162,10.6247,13.8844
3/9/2025,MSH-0014-Chipadze,CELL_TDD,MSH-0014-Chipadze_LTE_3,3,MSH-0014-Chipadze,100%,100,99.1097,99.8815,92.6989,99.7669,1.2235,99.5029,99.5539,99.9983,1191.7814,1065.5485,126.233,18.8822,37,7.2557,6.5111,15.6541,3.8122,0.1686,0,0,54.2229,59.1626,4.7206,21.0747,9.5348,13.7999
3/9/2025,MSH-0014-Chipadze,CELL_TDD,MSH-0014-Chipadze_LTE_2,2,MSH-0014-Chipadze,100%,100,99.077,99.661,96.2559,99.3493,2.8154,96.1577,97.8466,99.9983,891.6269,770.0799,121.5471,29.5744,53,2.2562,3.1595,17.2709,8.7739,0.1865,0,0,72.8191,68.4083,7.3936,25.5818,7.7995,9.1551
3/9/2025,MSH-0014-Chipadze,CELL_TDD,MSH-0014-Chipadze_LTE_1,1,MSH-0014-Chipadze,100%,100,99.5405,99.9326,97.2883,99.8118,1.5159,98.9226,99.033,99.999,652.5783,596.8026,55.7757,19.2989,39,8.5996,4.5049,16.9085,5.4332,0.1897,0,0,35.4481,53.8982,4.8247,17.5143,10.3363,13.1528
4/9/2025,MSH0013-Bindura-Zaoga,CELL_TDD,Bindura_Zaoga_LTE_6,6,MSH0013-Bindura-Zaoga,100%,100,99.7178,99.8831,95.0549,99.8451,0.8998,98.9429,99,99.9997,660.4961,625.2421,35.254,6.8534,19,7.5683,3.222,12.126,4.5672,0.1455,0,0,46.7289,46.8675,1.7134,33.3444,9.6892,11.8509
4/9/2025,MSH0013-Bindura-Zaoga,CELL_TDD,Bindura_Zaoga_LTE_5,5,MSH0013-Bindura-Zaoga,100%,100,99.5639,99.8067,97.8585,99.4688,2.2893,98.7241,98.9388,99.9997,759.4999,683.6049,75.895,33.322,81,4.8005,3.4182,14.1747,9.1665,0.1669,0,0.0001,57.2653,50.5475,8.3305,44.0787,10.2666,12.7283
4/9/2025,MSH0013-Bindura-Zaoga,CELL_TDD,Bindura_Zaoga_LTE_4,4,MSH0013-Bindura-Zaoga,100%,100,98.2411,99.2083,93.6254,98.7383,3.2599,98.9262,99.1074,99.9997,626.4148,560.7452,65.6696,20.9847,78,4.8267,2.8956,18.6089,12.7638,0.2312,0,0.0003,60.8463,47.2162,5.2462,49.2733,9.1989,10.0599
4/9/2025,MSH0013-Bindura-Zaoga,CELL_TDD,Bindura_Zaoga_LTE_3,3,MSH0013-Bindura-Zaoga,100%,100,99.9354,99.9327,100,100,0.9817,98.6034,98.8331,99.9997,793.3034,716.9782,76.3251,7.1247,18,7.5782,6.9875,11.4221,3.1559,0.1393,0,0,56.4746,47.2765,1.7812,32.8794,9.8242,11.9557
4/9/2025,MSH0013-Bindura-Zaoga,CELL_TDD,Bindura_Zaoga_LTE_2,2,MSH0013-Bindura-Zaoga,100%,100,99.781,99.9072,98.9091,99.6343,1.2964,97.8632,98.6598,99.9997,1258.4791,1124.8956,133.5835,35.3839,91,5.166,4.9374,13.6935,6.1471,0.1556,0,0.0001,61.1332,56.0605,8.846,40.0506,10.1974,12.9411
4/9/2025,MSH0013-Bindura-Zaoga,CELL_TDD,Bindura_Zaoga_LTE_1,1,MSH0013-Bindura-Zaoga,100%,100,98.6303,99.6475,93.7454,99.3861,2.6975,99.0598,99.4233,100.0003,835.4095,768.8254,66.5841,21.8574,81,4.6362,3.0747,16.7555,9.3423,0.2085,0,0.0001,67.0026,50.563,5.4644,44.2727,9.279,10.1208
4/9/2025,MSH-0331-Chiwaridzo 2,CELL_TDD,MSH-0331-Chiwaridzo 2_LTE_6,6,MSH-0331-Chiwaridzo 2_LTE,100%,100,99.4402,99.8517,96.2361,99.4311,0.86,99.9684,99.9609,100.0016,876.0644,782.3825,93.6818,18.2772,43,4.9309,4.7148,18.1095,5.3159,0.2086,0,0,74.4214,54.9174,4.5693,51.9354,10.0799,12.1748
4/9/2025,MSH-0331-Chiwaridzo 2,CELL_TDD,MSH-0331-Chiwaridzo 2_LTE_5,5,MSH-0331-Chiwaridzo 2_LTE,100%,100,99.3918,99.8512,96.5059,99.6938,2.6055,99.8469,99.8712,100.0016,909.4715,848.5043,60.9673,17.8603,49,7.4565,3.6842,16.2906,5.8744,0.185,0,0,52.2972,50.6982,4.4651,38.4925,9.1159,14.2907
4/9/2025,MSH-0331-Chiwaridzo 2,CELL_TDD,MSH-0331-Chiwaridzo 2_LTE_4,4,MSH-0331-Chiwaridzo 2_LTE,100%,100,99.2103,99.3583,97.8333,99.6178,0.9992,99.9201,99.9402,100.0016,1518.6573,1383.9721,134.6851,32.2104,71,6.6823,4.3218,15.95,5.8588,0.1816,0,0,72.157,61.6532,8.0526,54.4511,11.0697,16.8543
4/9/2025,MSH-0331-Chiwaridzo 2,CELL_TDD,MSH-0331-Chiwaridzo 2_LTE_3,3,MSH-0331-Chiwaridzo 2_LTE,100%,100,99.8395,99.9613,97.9335,99.7138,1.0872,99.9221,99.9436,100.0016,1085.8313,961.5457,124.2856,24.1415,55,4.8156,5.2563,18.6464,5.3886,0.2062,0,0,74.2573,57.4508,6.0354,41.367,9.9584,12.3989
4/9/2025,MSH-0331-Chiwaridzo 2,CELL_TDD,MSH-0331-Chiwaridzo 2_LTE_2,2,MSH-0331-Chiwaridzo 2_LTE,100%,100,99.8208,99.959,97.5802,99.9187,1.2587,99.8705,99.9592,100.0019,1012.8553,897.7239,115.1314,19.4693,45,6.6666,6.6665,15.9805,5.0053,0.1775,0,0,55.0702,52.6699,4.8673,31.4664,10.3849,14.4649
4/9/2025,MSH-0331-Chiwaridzo 2,CELL_TDD,MSH-0331-Chiwaridzo 2_LTE_1,1,MSH-0331-Chiwaridzo 2_LTE,100%,100,99.3499,99.3918,98.4114,99.8185,0.7252,99.8598,99.934,100.0022,1418.7096,1298.3374,120.3723,37.8898,75,5.4782,4.368,15.6243,6.155,0.1703,0,0,73.3879,55.416,9.4724,44.1688,11.418,15.1196
4/9/2025,MSH-0112-Bindura Hospital,CELL_TDD,MSH-0112-Bindura Hospital_LTE_1,1,MSH-0112-Bindura Hospital_LTE,100%,100,99.9664,99.9915,99.9382,99.9591,0.1228,99.8941,99.9661,100.0016,1017.412,943.3007,74.1113,10.0374,24,6.9542,5.0782,15.5084,3.9098,0.1738,0,0,54.7288,48.483,2.5094,31.9548,11.5566,15.5624
4/9/2025,MSH-0112-Bindura Hospital,CELL_TDD,MSH-0112-Bindura Hospital_LTE_2,2,MSH-0112-Bindura Hospital_LTE,100%,100,99.7606,99.9503,97.3518,99.8519,0.4714,99.9545,99.9462,100.0016,652.1889,587.2894,64.8996,8.8771,20,13.2749,6.2771,15.1717,3.7721,0.1683,0,0,30.3542,47.0742,2.2193,18.4558,10.0271,13.5111
4/9/2025,MSH-0112-Bindura Hospital,CELL_TDD,MSH-0112-Bindura Hospital_LTE_3,3,MSH-0112-Bindura Hospital_LTE,100%,100,99.8563,99.9641,97.9156,99.8276,0.7499,99.9498,99.5426,100.0019,1072.7322,988.7612,83.971,22.7528,47,7.9719,4.738,15.2831,4.0144,0.1723,0,0,56.5106,51.1052,5.6882,33.5582,10.7089,13.7112
4/9/2025,MSH-0112-Bindura Hospital,CELL_TDD,MSH-0112-Bindura Hospital_LTE_4,4,MSH-0112-Bindura Hospital_LTE,100%,100,99.4529,99.9767,96.5111,99.8625,0.3983,99.9136,99.7983,100.0019,575.4626,531.3222,44.1404,14.8133,29,6.4807,2.9917,14.5403,3.7168,0.1633,0,0,44.2562,51.1697,3.7033,32.2001,12.8417,15.4796
4/9/2025,MSH-0112-Bindura Hospital,CELL_TDD,MSH-0112-Bindura Hospital_LTE_5,5,MSH-0112-Bindura Hospital_LTE,100%,100,99.7007,99.9835,97.9339,99.8048,0.5296,100,100,100.0016,373.6679,340.4937,33.1742,6.7981,18,11.3259,5.8679,14.7719,2.3217,0.1617,0,0.0001,20.6527,43.314,1.6995,17.8383,10.1722,14.9219
4/9/2025,MSH-0112-Bindura Hospital,CELL_TDD,MSH-0112-Bindura Hospital_LTE_6,6,MSH-0112-Bindura Hospital_LTE,100%,100,99.6991,99.9044,97.4046,99.6733,0.8455,99.9719,99.9009,100.0016,717.9762,660.6126,57.3636,21.4219,50,7.7434,3.3266,17.5804,5.503,0.2046,0,0,49.8948,55.5908,5.3555,36.7511,10.6291,12.4828
4/9/2025,MSH-0014-Chipadze,CELL_TDD,MSH-0014-Chipadze_LTE_6,6,MSH-0014-Chipadze,100%,99.9996,97.6835,99.688,88.9846,99.4524,2.2596,99.0192,99.094,100.0013,888.4037,779.8813,108.5225,15.4081,32,5.0889,6.2909,16.6844,4.517,0.1756,0,0,54.6831,63.2288,3.852,26.4623,9.6364,15.3343
4/9/2025,MSH-0014-Chipadze,CELL_TDD,MSH-0014-Chipadze_LTE_5,5,MSH-0014-Chipadze,100%,99.9996,98.5892,99.3919,95.3091,99.3325,2.8677,99.2919,99.1761,100.0013,581.2591,527.5531,53.706,26.0039,57,2.1994,1.9016,18.9744,11.8795,0.2093,0,0.0002,65.4203,63.5885,6.501,32.8468,7.8965,11.227
4/9/2025,MSH-0014-Chipadze,CELL_TDD,MSH-0014-Chipadze_LTE_4,4,MSH-0014-Chipadze,100%,99.9996,99.5808,99.8645,98.2419,99.8906,2.2481,97.3104,97.5524,100.0013,472.603,434.8216,37.7813,15.7364,36,4.9092,3.6921,17.0649,5.8418,0.1935,0,0,42.9587,54.8904,3.9341,24.0585,9.9531,13.2399
4/9/2025,MSH-0014-Chipadze,CELL_TDD,MSH-0014-Chipadze_LTE_3,3,MSH-0014-Chipadze,100%,99.9996,98.4725,99.8023,89.1788,99.644,1.7388,99.3365,99.427,100.0017,1149.9329,971.8738,178.0592,18.5242,37,5.4869,8.4849,16.5749,4.3614,0.1798,0,0,58.3935,64.7566,4.631,21.9004,9.3753,12.0902
4/9/2025,MSH-0014-Chipadze,CELL_TDD,MSH-0014-Chipadze_LTE_2,2,MSH-0014-Chipadze,100%,99.9996,99.0554,99.6753,96.0014,99.4957,2.7226,99.3914,99.1739,100.0013,756.7984,685.1253,71.6731,28.7767,61,2.3107,2.2436,17.2271,9.0112,0.1895,0,0.0001,70.8315,61.286,7.1942,24.4654,7.6508,8.9327
4/9/2025,MSH-0014-Chipadze,CELL_TDD,MSH-0014-Chipadze_LTE_1,1,MSH-0014-Chipadze,100%,99.9996,99.7709,99.9848,98.415,99.7395,1.5503,98.8606,98.9516,100.0017,682.4704,614.3968,68.0736,20.5875,38,7.0416,5.3659,16.6491,5.6191,0.1863,0,0,39.3098,55.2652,5.1469,18.6761,10.6036,12.629
5/9/2025,MSH0013-Bindura-Zaoga,CELL_TDD,Bindura_Zaoga_LTE_6,6,MSH0013-Bindura-Zaoga,100%,100,99.7503,99.8849,97.9592,99.8285,0.914,99.4012,99.3464,99.9997,494.9805,459.9181,35.0624,6.7412,18,5.5668,3.2503,14.1964,4.8552,0.1785,0,0,48.691,50.0931,1.6853,35.1887,10.0808,10.5673
5/9/2025,MSH0013-Bindura-Zaoga,CELL_TDD,Bindura_Zaoga_LTE_5,5,MSH0013-Bindura-Zaoga,100%,100,99.6984,99.838,98.6919,99.5617,1.8089,99.2464,99.3679,99.9997,905.8912,818.2264,87.6649,32.974,81,4.8938,3.9782,14.0673,6.9335,0.1631,0,0.0001,62.187,53.1333,8.2435,44.6003,10.506,13.0506
5/9/2025,MSH0013-Bindura-Zaoga,CELL_TDD,Bindura_Zaoga_LTE_4,4,MSH0013-Bindura-Zaoga,100%,100,98.1312,99.0061,94.0526,98.8247,3.6418,98.8984,99.1742,99.9997,590.5709,529.9212,60.6497,20.166,43,5.0671,2.5974,18.1052,13.1035,0.2266,0,0.0001,56.8831,49.6804,5.0415,47.8227,9.0561,10.0915
5/9/2025,MSH0013-Bindura-Zaoga,CELL_TDD,Bindura_Zaoga_LTE_3,3,MSH0013-Bindura-Zaoga,100%,100,99.9333,99.9823,99.1525,100,0.5134,99.3557,99.3548,99.9997,792.6847,677.8765,114.8082,7.6005,17,8.021,10.0854,11.367,3.0536,0.1373,0,0,54.4436,51.2058,1.9001,31.9614,9.7346,11.4298
5/9/2025,MSH0013-Bindura-Zaoga,CELL_TDD,Bindura_Zaoga_LTE_2,2,MSH0013-Bindura-Zaoga,100%,100,99.798,99.912,99.0258,99.5695,1.4929,99.0108,99.3345,99.9997,1282.4063,1142.1612,140.2451,31.8857,85,5.1061,5.5468,13.2242,6.3208,0.1516,0,0,65.4344,55.6563,7.9714,39.8347,10.2861,12.9836
5/9/2025,MSH0013-Bindura-Zaoga,CELL_TDD,Bindura_Zaoga_LTE_1,1,MSH0013-Bindura-Zaoga,100%,100,98.909,99.6837,95.1202,99.4009,2.4351,97.8556,98.8328,99.9997,641.9485,585.3451,56.6034,20.2206,45,4.5474,2.7526,17.5945,10.0046,0.2212,0,0,60.6133,49.8315,5.0552,42.2138,9.024,8.7548
5/9/2025,MSH-0331-Chiwaridzo 2,CELL_TDD,MSH-0331-Chiwaridzo 2_LTE_6,6,MSH-0331-Chiwaridzo 2_LTE,100%,100,99.2939,99.6464,96.3738,99.3724,1.1387,99.9387,99.9212,99.9983,877.6426,764.8815,112.761,18.3948,46,4.5751,5.7061,17.7685,5.2851,0.1997,0,0,68.9469,57.6689,4.5987,48.5837,9.7563,13.4295
5/9/2025,MSH-0331-Chiwaridzo 2,CELL_TDD,MSH-0331-Chiwaridzo 2_LTE_5,5,MSH-0331-Chiwaridzo 2_LTE,100%,100,99.3456,99.7831,96.725,99.6359,2.4099,99.914,99.9525,99.9983,985.2339,909.3369,75.897,18.7024,50,6.2643,4.4143,16.1886,5.1893,0.1798,0,0,58.8267,59.16,4.6756,42.5966,9.1959,13.6403
5/9/2025,MSH-0331-Chiwaridzo 2,CELL_TDD,MSH-0331-Chiwaridzo 2_LTE_4,4,MSH-0331-Chiwaridzo 2_LTE,100%,100,99.0501,99.262,96.9922,99.6675,0.6219,99.9133,99.9152,99.9983,1656.4453,1505.6716,150.7738,32.8136,69,6.1687,4.8123,16.1213,4.9588,0.1811,0,0,80.6105,62.113,8.2034,57.9917,11.1982,16.6427
5/9/2025,MSH-0331-Chiwaridzo 2,CELL_TDD,MSH-0331-Chiwaridzo 2_LTE_3,3,MSH-0331-Chiwaridzo 2_LTE,100%,100,99.8195,99.9664,97.3581,99.6709,0.6968,99.9238,99.9482,99.9983,1004.0616,882.0089,122.0527,22.032,58,3.9577,6.2023,18.3576,4.5873,0.2015,0,0,69.2781,54.7984,5.508,40.3373,9.9243,12.3265
5/9/2025,MSH-0331-Chiwaridzo 2,CELL_TDD,MSH-0331-Chiwaridzo 2_LTE_2,2,MSH-0331-Chiwaridzo 2_LTE,100%,100,99.8111,99.97,96.7696,99.8962,1.8876,99.9545,99.9776,99.9983,1147.7558,985.7006,162.0552,19.216,46,5.5875,7.3236,16.353,5.8385,0.1809,0,0,64.8015,58.2365,4.804,38.0778,10.0001,14.6624
5/9/2025,MSH-0331-Chiwaridzo 2,CELL_TDD,MSH-0331-Chiwaridzo 2_LTE_1,1,MSH-0331-Chiwaridzo 2_LTE,100%,100,99.4582,99.5186,98.2291,99.8675,0.6589,99.8784,99.9378,99.9993,1699.2543,1560.314,138.9403,36.3803,71,4.4389,4.7993,15.7464,5.7574,0.1695,0,0,86.8235,53.7475,9.0951,49.0651,11.2285,15.1255
5/9/2025,MSH-0112-Bindura Hospital,CELL_TDD,MSH-0112-Bindura Hospital_LTE_1,1,MSH-0112-Bindura Hospital_LTE,100%,100,99.9005,99.9874,99.8025,99.9123,0.1305,99.9171,99.9909,99.9983,1326.4415,1210.2785,116.163,9.8715,21,9.7693,9.0466,13.1961,3.3084,0.1444,0,0,47.7295,50.4359,2.4679,26.9539,11.7527,18.7246
5/9/2025,MSH-0112-Bindura Hospital,CELL_TDD,MSH-0112-Bindura Hospital_LTE_2,2,MSH-0112-Bindura Hospital_LTE,100%,100,99.8547,99.9684,98.5437,99.8644,0.6516,99.9532,99.9852,99.998,901.2493,797.3981,103.8512,8.3957,17,12.5479,10.4945,15.5767,2.5806,0.1769,0,0,39.8879,48.9108,2.0989,20.2383,10.1679,13.3212
5/9/2025,MSH-0112-Bindura Hospital,CELL_TDD,MSH-0112-Bindura Hospital_LTE_3,3,MSH-0112-Bindura Hospital_LTE,100%,100,99.8931,99.9792,98.344,99.8057,0.8829,99.9681,99.226,99.998,948.8328,868.5712,80.2615,20.4481,42,7.2151,4.9607,15.1247,4.127,0.1669,0,0,53.7894,50.7995,5.112,32.4492,10.7148,14.457
5/9/2025,MSH-0112-Bindura Hospital,CELL_TDD,MSH-0112-Bindura Hospital_LTE_4,4,MSH-0112-Bindura Hospital_LTE,100%,100,99.3383,99.9195,96.8069,99.8684,0.3907,100,99.967,99.9983,637.5155,561.2909,76.2246,13.0097,26,7.0335,6.4456,13.3834,2.9947,0.1503,0,0,45.8494,52.3841,3.2524,32.0653,12.6007,15.8148
5/9/2025,MSH-0112-Bindura Hospital,CELL_TDD,MSH-0112-Bindura Hospital_LTE_5,5,MSH-0112-Bindura Hospital_LTE,100%,100,99.298,99.9668,95.6561,99.7223,0.6222,99.946,99.9708,99.998,372.5093,339.2532,33.2561,6.9579,17,10.6544,4.7424,14.8934,2.9242,0.1689,0,0,23.738,43.8832,1.7395,19.1866,9.8508,14.8608
5/9/2025,MSH-0112-Bindura Hospital,CELL_TDD,MSH-0112-Bindura Hospital_LTE_6,6,MSH-0112-Bindura Hospital_LTE,100%,100,99.723,99.9145,97.8934,99.7523,0.9396,99.9189,99.9367,99.9983,766.6906,707.9697,58.7209,18.979,42,7.6309,3.2735,17.3108,4.9136,0.1994,0,0,48.7514,52.9108,4.7447,37.3094,10.0929,12.5342
5/9/2025,MSH-0014-Chipadze,CELL_TDD,MSH-0014-Chipadze_LTE_6,6,MSH-0014-Chipadze,100%,100,98.5012,99.6572,93.508,99.7129,2.6599,99.2485,99.3062,99.999,947.2589,877.2526,70.0063,16.2829,34,6.1806,4.1149,16.8473,4.1476,0.1772,0,0,59.6535,60.65,4.0707,28.3249,9.6258,15.1912
5/9/2025,MSH-0014-Chipadze,CELL_TDD,MSH-0014-Chipadze_LTE_5,5,MSH-0014-Chipadze,100%,100,98.7007,99.226,96.8134,99.1787,3.5089,98.9302,99.1912,99.999,664.2299,607.6005,56.6294,27.7216,59,1.8929,1.7312,18.9947,11.4189,0.2074,0,0.0006,73.0906,64.288,6.9304,35.3298,7.713,11.1951
5/9/2025,MSH-0014-Chipadze,CELL_TDD,MSH-0014-Chipadze_LTE_4,4,MSH-0014-Chipadze,100%,100,99.5168,99.9085,97.7367,99.7928,1.5143,98.6877,98.8183,99.999,448.3057,406.992,41.3136,15.8098,34,7.1954,3.5861,17.1113,5.3859,0.1892,0,0,33.264,71.5167,3.9525,22.6406,9.9395,13.9849
5/9/2025,MSH-0014-Chipadze,CELL_TDD,MSH-0014-Chipadze_LTE_3,3,MSH-0014-Chipadze,100%,100,98.3745,99.6256,91.1243,99.0967,2.3309,99.305,99.3972,99.999,1142.9108,1016.7354,126.1753,19.6574,35,5.5341,5.8975,15.6588,4.184,0.1732,0,0,58.061,61.1179,4.9143,23.0879,9.6404,12.0521
5/9/2025,MSH-0014-Chipadze,CELL_TDD,MSH-0014-Chipadze_LTE_2,2,MSH-0014-Chipadze,100%,100,99.0264,99.574,96.1064,99.2483,2.6525,99.1724,99.4033,99.9993,865.2543,767.2408,98.0135,29.3924,60,2.39,3.097,16.9612,8.8483,0.1864,0,0.0004,72.1843,63.7199,7.3481,25.0157,8.2281,9.3668
5/9/2025,MSH-0014-Chipadze,CELL_TDD,MSH-0014-Chipadze_LTE_1,1,MSH-0014-Chipadze,100%,100,99.7934,100,98.6777,99.6613,1.6653,99.0496,99.1382,99.999,686.5836,588.2957,98.2878,18.9657,35,9.6532,7.2163,16.3103,5.3051,0.179,0,0,33.4533,59.9163,4.7414,17.1599,10.6685,14.2121
6/9/2025,MSH0013-Bindura-Zaoga,CELL_TDD,Bindura_Zaoga_LTE_6,6,MSH0013-Bindura-Zaoga,100%,100,99.6486,99.8976,94.6058,99.7764,1.0052,99.2073,99.2041,100.0004,655.5431,611.1489,44.3943,7.3443,20,6.236,3.6887,13.6998,4.9018,0.1785,0,0.0002,61.1744,50.6845,1.8361,40.4716,10.0605,10.7268
6/9/2025,MSH0013-Bindura-Zaoga,CELL_TDD,Bindura_Zaoga_LTE_5,5,MSH0013-Bindura-Zaoga,100%,100,99.6714,99.8448,97.9762,99.6145,1.9956,98.8378,99.0578,100.0004,750.6889,669.1281,81.5608,27.7594,74,5.0525,3.5575,14.7326,8.729,0.1742,0,0,58.5481,51.7872,6.9399,44.3598,10.2706,12.2535
6/9/2025,MSH0013-Bindura-Zaoga,CELL_TDD,Bindura_Zaoga_LTE_4,4,MSH0013-Bindura-Zaoga,100%,100,97.8767,98.77,94.3162,98.8317,3.6339,98.748,99.0937,100.0004,581.9619,533.8981,48.0638,18.5702,48,6.2171,2.124,17.4527,14.8297,0.2189,0,0.0001,51.2398,45.6347,4.6426,44.4106,9.2337,10.7739
6/9/2025,MSH0013-Bindura-Zaoga,CELL_TDD,Bindura_Zaoga_LTE_3,3,MSH0013-Bindura-Zaoga,100%,100,99.9321,99.9475,99.4595,99.9302,0.3514,98.783,99.1031,100.0004,961.5739,867.54,94.034,7.8248,17,6.4943,7.5088,11.2276,2.6992,0.1319,0,0.0001,65.5892,48.2904,1.9562,35.1198,9.64,11.488
6/9/2025,MSH0013-Bindura-Zaoga,CELL_TDD,Bindura_Zaoga_LTE_2,2,MSH0013-Bindura-Zaoga,100%,100,99.7781,99.9116,98.3908,99.6704,1.5367,98.4677,99.0841,100.0004,1183.4452,1077.7061,105.7391,30.2958,69,5.8942,4.2795,12.9428,6.7674,0.1484,0,0,64.3685,55.926,7.5739,39.0287,10.0922,12.4778
6/9/2025,MSH0013-Bindura-Zaoga,CELL_TDD,Bindura_Zaoga_LTE_1,1,MSH0013-Bindura-Zaoga,100%,100,98.888,99.6611,95.1633,99.3327,3.0314,99.1372,99.3811,100.0011,538.6655,484.5358,54.1297,20.2985,50,4.9987,2.5714,16.1915,11.0521,0.1979,0,0.0001,52.6088,50.1781,5.0746,40.1941,9.1904,9.3299
6/9/2025,MSH-0331-Chiwaridzo 2,CELL_TDD,MSH-0331-Chiwaridzo 2_LTE_6,6,MSH-0331-Chiwaridzo 2_LTE,100%,100,99.1841,99.6423,95.5376,99.3522,0.8155,99.8945,99.9007,100.0021,963.2532,870.5838,92.6694,18.9387,50,4.5515,4.71,17.9001,5.4786,0.2025,0,0,72.7697,54.281,4.7347,50.8203,9.7803,13.2984
6/9/2025,MSH-0331-Chiwaridzo 2,CELL_TDD,MSH-0331-Chiwaridzo 2_LTE_5,5,MSH-0331-Chiwaridzo 2_LTE,100%,100,98.5348,99.7431,90.221,99.6635,2.2149,99.9125,99.9393,100.0025,1092.5347,1023.8543,68.6804,18.2014,38,9.3455,4.5947,15.7924,4.995,0.1766,0,0,56.405,54.3998,4.5503,37.7498,9.2277,14.2891
6/9/2025,MSH-0331-Chiwaridzo 2,CELL_TDD,MSH-0331-Chiwaridzo 2_LTE_4,4,MSH-0331-Chiwaridzo 2_LTE,100%,100,99.1119,99.2054,98.3602,99.5785,0.6769,99.8244,99.825,100.0018,1535.0829,1424.1954,110.8875,31.6342,70,6.0299,3.8706,15.9041,5.7984,0.1804,0,0,76.8167,58.498,7.9086,54.5565,10.9714,16.6666
6/9/2025,MSH-0331-Chiwaridzo 2,CELL_TDD,MSH-0331-Chiwaridzo 2_LTE_3,3,MSH-0331-Chiwaridzo 2_LTE,100%,100,99.8084,99.9024,98.5322,99.7106,0.7704,99.9301,99.9441,100.0018,1162.1077,1023.2206,138.8871,23.403,51,3.7914,5.9038,17.9059,4.769,0.1987,0,0,76.6729,56.3397,5.8507,43.154,9.9213,12.7559
6/9/2025,MSH-0331-Chiwaridzo 2,CELL_TDD,MSH-0331-Chiwaridzo 2_LTE_2,2,MSH-0331-Chiwaridzo 2_LTE,100%,100,99.7899,99.9498,97.3408,99.9007,1.1889,99.9547,99.9704,100.0018,1145.1513,999.3709,145.7805,18.7483,44,7.9899,7.9688,15.1209,4.4976,0.1653,0,0,60.2001,56.745,4.6871,33.3603,9.9964,14.6116
6/9/2025,MSH-0331-Chiwaridzo 2,CELL_TDD,MSH-0331-Chiwaridzo 2_LTE_1,1,MSH-0331-Chiwaridzo 2_LTE,100%,100,98.845,98.9249,97.6419,99.8129,0.6624,99.6573,99.8638,100.0018,1654.0776,1520.6067,133.4709,38.4778,75,4.5733,4.2179,16.4174,6.5164,0.18,0,0,80.5939,54.8934,9.6195,47.1779,11.2043,14.9242
6/9/2025,MSH-0112-Bindura Hospital,CELL_TDD,MSH-0112-Bindura Hospital_LTE_1,1,MSH-0112-Bindura Hospital_LTE,100%,100,99.9694,99.9858,99.9501,99.9294,0.1599,100,99.9494,99.9996,671.3421,596.6049,74.7372,9.6752,22,11.3435,8.3162,13.9572,2.9195,0.1617,0,0,33.9123,47.2124,2.4188,21.5964,11.7951,15.9161
6/9/2025,MSH-0112-Bindura Hospital,CELL_TDD,MSH-0112-Bindura Hospital_LTE_2,2,MSH-0112-Bindura Hospital_LTE,100%,100,99.8572,100,97.7811,99.7873,0.4122,100,99.9829,99.9996,1156.5005,1078.7754,77.7251,7.9191,18,15.2001,7.864,14.7463,2.0577,0.16,0,0,41.0441,46.361,1.9798,18.3962,10.2415,16.0878
6/9/2025,MSH-0112-Bindura Hospital,CELL_TDD,MSH-0112-Bindura Hospital_LTE_3,3,MSH-0112-Bindura Hospital_LTE,100%,100,99.8327,99.9593,98.0175,99.799,0.919,99.9435,95.0039,99.9996,969.433,889.4953,79.9377,18.3302,37,8.0531,4.5885,15.6624,4.5352,0.1746,0,0,55.3078,51.3743,4.5826,32.1467,10.3685,13.1972
