Date,eNodeB Name,Cell FDD TDD Indication,Cell Name,LocalCell Id,eNodeB Function Name,Integrity,L.RA.TA.UE.Index0,L.RA.TA.UE.Index1,L.RA.TA.UE.Index10,L.RA.TA.UE.Index11,L.RA.TA.UE.Index2,L.RA.TA.UE.Index3,L.RA.TA.UE.Index4,L.RA.TA.UE.Index5,L.RA.TA.UE.Index6,L.RA.TA.UE.Index7,L.RA.TA.UE.Index8,L.RA.TA.UE.Index9,RACH Setup Success Rate(%)
2025-09-06,MSH0013-Bindura-Zaoga,CELL_TDD,Bindura_Zaoga_LTE_1,1,MSH0013-Bindura-Zaoga,100%,167,46,0,0,760,832,9093,22148,17782,5483,0,0,0.3927
2025-09-06,MSH-0331-Chiwaridzo 2,CELL_TDD,MSH-0331-Chiwaridzo 2_LTE_6,6,MSH-0331-Chiwaridzo 2_LTE,100%,410,3660,0,0,11189,11810,12605,179,127,206,0,0,0.6869
2025-09-06,MSH-0331-Chiwaridzo 2,CELL_TDD,MSH-0331-Chiwaridzo 2_LTE_5,5,MSH-0331-Chiwaridzo 2_LTE,100%,709,2953,0,0,12171,5151,3524,4625,304,122,0,0,0.7095
2025-09-06,MSH-0331-Chiwaridzo 2,CELL_TDD,MSH-0331-Chiwaridzo 2_LTE_4,4,MSH-0331-Chiwaridzo 2_LTE,100%,1272,4569,0,0,22926,18911,14436,47,0,6,0,0,0.2749
2025-09-06,MSH-0331-Chiwaridzo 2,CELL_TDD,MSH-0331-Chiwaridzo 2_LTE_3,3,MSH-0331-Chiwaridzo 2_LTE,100%,471,4767,0,0,10691,24010,14244,137,242,133,0,0,0.832
2025-09-06,MSH-0331-Chiwaridzo 2,CELL_TDD,MSH-0331-Chiwaridzo 2_LTE_2,2,MSH-0331-Chiwaridzo 2_LTE,100%,522,4731,0,0,11479,18538,4819,3907,74,67,0,0,0.8786
2025-09-06,MSH-0331-Chiwaridzo 2,CELL_TDD,MSH-0331-Chiwaridzo 2_LTE_1,1,MSH-0331-Chiwaridzo 2_LTE,100%,1574,3724,0,0,28036,28611,11827,40,2,4,0,0,0.1122
2025-09-06,MSH-0112-Bindura Hospital,CELL_TDD,MSH-0112-Bindura Hospital_LTE_1,1,MSH-0112-Bindura Hospital_LTE,100%,101,566,0,0,768,2954,1288,87479,331,561,0,0,0.9503
2025-09-06,MSH-0112-Bindura Hospital,CELL_TDD,MSH-0112-Bindura Hospital_LTE_2,2,MSH-0112-Bindura Hospital_LTE,100%,9,73,0,0,925,7652,4992,364,166,3,0,0,0.8506
2025-09-06,MSH-0112-Bindura Hospital,CELL_TDD,MSH-0112-Bindura Hospital_LTE_3,3,MSH-0112-Bindura Hospital_LTE,100%,167,2405,0,0,8158,18690,3976,748,760,448,0,0,0.749
2025-09-06,MSH-0112-Bindura Hospital,CELL_TDD,MSH-0112-Bindura Hospital_LTE_4,4,MSH-0112-Bindura Hospital_LTE,100%,58,291,0,0,802,3639,1575,21605,330,639,0,0,0.6837
2025-09-06,MSH-0112-Bindura Hospital,CELL_TDD,MSH-0112-Bindura Hospital_LTE_5,5,MSH-0112-Bindura Hospital_LTE,100%,6,100,0,0,1111,5115,4461,227,335,15,0,0,0.7864
2025-09-06,MSH-0112-Bindura Hospital,CELL_TDD,MSH-0112-Bindura Hospital_LTE_6,6,MSH-0112-Bindura Hospital_LTE,100%,71,1085,0,0,6471,15600,5178,1142,1240,628,0,0,0.5395
2025-09-06,MSH-0014-Chipadze,CELL_TDD,MSH-0014-Chipadze_LTE_6,6,MSH-0014-Chipadze,100%,124,402,0,0,1459,4361,6346,7642,657,552,0,0,0.4388
2025-09-06,MSH-0014-Chipadze,CELL_TDD,MSH-0014-Chipadze_LTE_5,5,MSH-0014-Chipadze,100%,405,1171,0,0,3859,8634,15741,2186,1928,265,0,0,0.3435
2025-09-06,MSH-0014-Chipadze,CELL_TDD,MSH-0014-Chipadze_LTE_4,4,MSH-0014-Chipadze,100%,111,455,0,0,3887,5845,6875,320,12,8,0,0,0.4855
2025-09-06,MSH-0014-Chipadze,CELL_TDD,MSH-0014-Chipadze_LTE_3,3,MSH-0014-Chipadze,100%,35,608,0,0,1515,3497,7054,1469,819,492,0,0,0.517
2025-09-06,MSH-0014-Chipadze,CELL_TDD,MSH-0014-Chipadze_LTE_2,2,MSH-0014-Chipadze,100%,101,1245,0,0,4480,6790,14150,3114,1077,188,0,0,0.3616
2025-09-06,MSH-0014-Chipadze,CELL_TDD,MSH-0014-Chipadze_LTE_1,1,MSH-0014-Chipadze,100%,55,683,0,0,3879,5080,6276,475,1,5,0,0,0.5431
2025-09-07,MSH0013-Bindura-Zaoga,CELL_TDD,Bindura_Zaoga_LTE_6,6,MSH0013-Bindura-Zaoga,100%,200,16,0,0,715,5230,3525,752,49,45,0,0,0.4678
2025-09-07,MSH0013-Bindura-Zaoga,CELL_TDD,Bindura_Zaoga_LTE_5,5,MSH0013-Bindura-Zaoga,100%,33,14,0,0,3015,10151,21892,3565,806,367,0,0,0.4551
2025-09-07,MSH0013-Bindura-Zaoga,CELL_TDD,Bindura_Zaoga_LTE_4,4,MSH0013-Bindura-Zaoga,100%,805,97,0,0,794,2749,32984,97551,32934,5399,0,0,0.3446
2025-09-07,MSH0013-Bindura-Zaoga,CELL_TDD,Bindura_Zaoga_LTE_3,3,MSH0013-Bindura-Zaoga,100%,46,15,0,0,1007,5422,609,559,1,23,0,0,0.4762
2025-09-07,MSH0013-Bindura-Zaoga,CELL_TDD,Bindura_Zaoga_LTE_2,2,MSH0013-Bindura-Zaoga,100%,6,13,0,0,3449,8601,20435,4553,669,655,0,0,0.4389
2025-09-07,MSH0013-Bindura-Zaoga,CELL_TDD,Bindura_Zaoga_LTE_1,1,MSH0013-Bindura-Zaoga,100%,554,46,0,0,960,1663,20429,58877,23409,6540,0,0,0.3802
2025-09-07,MSH-0331-Chiwaridzo 2,CELL_TDD,MSH-0331-Chiwaridzo 2_LTE_6,6,MSH-0331-Chiwaridzo 2_LTE,100%,264,3575,0,0,10793,13170,16350,1044,158,194,0,0,0.7414
2025-09-07,MSH-0331-Chiwaridzo 2,CELL_TDD,MSH-0331-Chiwaridzo 2_LTE_5,5,MSH-0331-Chiwaridzo 2_LTE,100%,501,2809,0,0,10000,5552,4319,5287,571,126,0,0,0.6012
2025-09-07,MSH-0331-Chiwaridzo 2,CELL_TDD,MSH-0331-Chiwaridzo 2_LTE_4,4,MSH-0331-Chiwaridzo 2_LTE,100%,836,4083,0,0,18791,18862,18001,705,10,6,0,0,0.2911
2025-09-07,MSH-0331-Chiwaridzo 2,CELL_TDD,MSH-0331-Chiwaridzo 2_LTE_3,3,MSH-0331-Chiwaridzo 2_LTE,100%,327,4939,0,0,12515,25655,14672,1194,273,114,0,0,0.8261
2025-09-07,MSH-0331-Chiwaridzo 2,CELL_TDD,MSH-0331-Chiwaridzo 2_LTE_2,2,MSH-0331-Chiwaridzo 2_LTE,100%,636,4518,0,0,11388,14952,7258,5650,191,109,0,0,0.7015
2025-09-07,MSH-0331-Chiwaridzo 2,CELL_TDD,MSH-0331-Chiwaridzo 2_LTE_1,1,MSH-0331-Chiwaridzo 2_LTE,100%,599,4746,0,0,37455,31237,15076,416,0,2,0,0,0.3078
2025-09-07,MSH-0112-Bindura Hospital,CELL_TDD,MSH-0112-Bindura Hospital_LTE_1,1,MSH-0112-Bindura Hospital_LTE,100%,271,702,0,0,1575,3127,1478,83734,230,298,0,0,0.9701
2025-09-07,MSH-0112-Bindura Hospital,CELL_TDD,MSH-0112-Bindura Hospital_LTE_2,2,MSH-0112-Bindura Hospital_LTE,100%,10,109,0,0,1794,6941,4542,11,92,19,0,0,0.8499
2025-09-07,MSH-0112-Bindura Hospital,CELL_TDD,MSH-0112-Bindura Hospital_LTE_3,3,MSH-0112-Bindura Hospital_LTE,100%,101,3110,0,0,6680,15988,5004,1156,1545,345,0,0,0.8561
2025-09-07,MSH-0112-Bindura Hospital,CELL_TDD,MSH-0112-Bindura Hospital_LTE_4,4,MSH-0112-Bindura Hospital_LTE,100%,119,756,0,0,726,4526,1853,16357,263,351,0,0,0.8073
2025-09-07,MSH-0112-Bindura Hospital,CELL_TDD,MSH-0112-Bindura Hospital_LTE_5,5,MSH-0112-Bindura Hospital_LTE,100%,23,82,0,0,922,5007,3596,24,66,23,0,0,0.6643
2025-09-07,MSH-0112-Bindura Hospital,CELL_TDD,MSH-0112-Bindura Hospital_LTE_6,6,MSH-0112-Bindura Hospital_LTE,100%,170,1604,0,0,7187,16844,3597,1970,1279,582,0,0,0.7041
2025-09-07,MSH-0014-Chipadze,CELL_TDD,MSH-0014-Chipadze_LTE_6,6,MSH-0014-Chipadze,75%,143,345,0,0,1163,2625,5718,678,523,139,0,0,0.3842
2025-09-07,MSH-0014-Chipadze,CELL_TDD,MSH-0014-Chipadze_LTE_5,5,MSH-0014-Chipadze,75%,273,544,0,0,2389,6183,10538,1351,1544,171,0,0,0.2286
2025-09-07,MSH-0014-Chipadze,CELL_TDD,MSH-0014-Chipadze_LTE_4,4,MSH-0014-Chipadze,75%,86,459,0,0,2988,1910,4256,323,4,2,0,0,0.488
2025-09-07,MSH-0014-Chipadze,CELL_TDD,MSH-0014-Chipadze_LTE_3,3,MSH-0014-Chipadze,75%,77,435,0,0,936,2238,3936,739,195,125,0,0,0.4902
2025-09-07,MSH-0014-Chipadze,CELL_TDD,MSH-0014-Chipadze_LTE_2,2,MSH-0014-Chipadze,75%,63,679,0,0,3901,5265,7624,2295,711,132,0,0,0.3415
2025-09-07,MSH-0014-Chipadze,CELL_TDD,MSH-0014-Chipadze_LTE_1,1,MSH-0014-Chipadze,75%,30,502,0,0,3098,2547,3863,259,3,3,0,0,0.5457
2025-09-08,MSH0013-Bindura-Zaoga,CELL_TDD,Bindura_Zaoga_LTE_6,6,MSH0013-Bindura-Zaoga,100%,566,69,0,0,931,8157,2303,1251,153,38,0,0,0.484
2025-09-08,MSH0013-Bindura-Zaoga,CELL_TDD,Bindura_Zaoga_LTE_5,5,MSH0013-Bindura-Zaoga,100%,167,38,0,0,1005,19000,35027,6436,824,478,0,0,0.4728
2025-09-08,MSH0013-Bindura-Zaoga,CELL_TDD,Bindura_Zaoga_LTE_4,4,MSH0013-Bindura-Zaoga,100%,2646,260,0,0,1653,5384,59751,191266,53375,7495,0,0,0.3457
2025-09-08,MSH0013-Bindura-Zaoga,CELL_TDD,Bindura_Zaoga_LTE_3,3,MSH0013-Bindura-Zaoga,100%,126,17,0,0,839,4811,836,522,1,2,0,0,0.468
2025-09-08,MSH0013-Bindura-Zaoga,CELL_TDD,Bindura_Zaoga_LTE_2,2,MSH0013-Bindura-Zaoga,100%,66,14,0,0,1896,16762,31688,12830,1557,310,0,0,0.3235
2025-09-08,MSH0013-Bindura-Zaoga,CELL_TDD,Bindura_Zaoga_LTE_1,1,MSH0013-Bindura-Zaoga,100%,835,89,0,0,464,4349,30024,113409,36232,8306,0,0,0.3649
2025-09-08,MSH-0331-Chiwaridzo 2,CELL_TDD,MSH-0331-Chiwaridzo 2_LTE_6,6,MSH-0331-Chiwaridzo 2_LTE,100%,269,3519,0,0,10412,9677,12857,585,153,196,0,0,0.7298
2025-09-08,MSH-0331-Chiwaridzo 2,CELL_TDD,MSH-0331-Chiwaridzo 2_LTE_5,5,MSH-0331-Chiwaridzo 2_LTE,100%,356,1737,0,0,10895,7002,4001,5864,496,92,0,0,0.7528
2025-09-08,MSH-0331-Chiwaridzo 2,CELL_TDD,MSH-0331-Chiwaridzo 2_LTE_4,4,MSH-0331-Chiwaridzo 2_LTE,100%,790,6768,0,0,18602,19596,14958,430,3,5,0,0,0.7204
2025-09-08,MSH-0331-Chiwaridzo 2,CELL_TDD,MSH-0331-Chiwaridzo 2_LTE_3,3,MSH-0331-Chiwaridzo 2_LTE,100%,413,6017,0,0,10747,13846,14428,654,95,89,0,0,0.6571
2025-09-08,MSH-0331-Chiwaridzo 2,CELL_TDD,MSH-0331-Chiwaridzo 2_LTE_2,2,MSH-0331-Chiwaridzo 2_LTE,100%,1106,5741,0,0,10382,7624,5189,5760,222,68,0,0,0.7963
2025-09-08,MSH-0331-Chiwaridzo 2,CELL_TDD,MSH-0331-Chiwaridzo 2_LTE_1,1,MSH-0331-Chiwaridzo 2_LTE,100%,1272,4801,0,0,33521,26610,13825,348,1,14,0,0,0.2039
2025-09-08,MSH-0112-Bindura Hospital,CELL_TDD,MSH-0112-Bindura Hospital_LTE_1,1,MSH-0112-Bindura Hospital_LTE,100%,270,565,0,0,2353,4694,1435,84139,278,388,0,0,0.9409
2025-09-08,MSH-0112-Bindura Hospital,CELL_TDD,MSH-0112-Bindura Hospital_LTE_2,2,MSH-0112-Bindura Hospital_LTE,100%,2,58,0,0,3223,6166,4506,32,71,3,0,0,0.8039
2025-09-08,MSH-0112-Bindura Hospital,CELL_TDD,MSH-0112-Bindura Hospital_LTE_3,3,MSH-0112-Bindura Hospital_LTE,100%,98,2354,0,0,13150,16063,4969,1683,1435,465,0,0,0.8566
2025-09-08,MSH-0112-Bindura Hospital,CELL_TDD,MSH-0112-Bindura Hospital_LTE_4,4,MSH-0112-Bindura Hospital_LTE,100%,189,585,0,0,549,5116,1458,18347,333,409,0,0,0.7976
2025-09-08,MSH-0112-Bindura Hospital,CELL_TDD,MSH-0112-Bindura Hospital_LTE_5,5,MSH-0112-Bindura Hospital_LTE,100%,8,39,0,0,1233,3304,4627,49,26,7,0,0,0.5195
2025-09-08,MSH-0112-Bindura Hospital,CELL_TDD,MSH-0112-Bindura Hospital_LTE_6,6,MSH-0112-Bindura Hospital_LTE,100%,40,1959,0,0,12108,13763,4920,979,1430,700,0,0,0.7202
2025-09-08,MSH-0014-Chipadze,CELL_TDD,MSH-0014-Chipadze_LTE_6,6,MSH-0014-Chipadze,79%,160,484,0,0,858,3306,5550,1304,752,113,0,0,0.4547
2025-09-08,MSH-0014-Chipadze,CELL_TDD,MSH-0014-Chipadze_LTE_5,5,MSH-0014-Chipadze,79%,202,382,0,0,3849,5090,12329,2436,1610,341,0,0,0.2575
2025-09-08,MSH-0014-Chipadze,CELL_TDD,MSH-0014-Chipadze_LTE_4,4,MSH-0014-Chipadze,79%,127,663,0,0,3975,2734,8626,141,2,13,0,0,0.513
2025-09-08,MSH-0014-Chipadze,CELL_TDD,MSH-0014-Chipadze_LTE_3,3,MSH-0014-Chipadze,79%,96,540,0,0,2358,2648,3738,1170,569,63,0,0,0.5067
2025-09-08,MSH-0014-Chipadze,CELL_TDD,MSH-0014-Chipadze_LTE_2,2,MSH-0014-Chipadze,79%,215,428,0,0,3972,4105,10462,1906,1397,167,0,0,0.3385
2025-09-08,MSH-0014-Chipadze,CELL_TDD,MSH-0014-Chipadze_LTE_1,1,MSH-0014-Chipadze,79%,135,448,0,0,3486,2873,6894,181,3,9,0,0,0.5795
2025-09-09,MSH0013-Bindura-Zaoga,CELL_TDD,Bindura_Zaoga_LTE_6,6,MSH0013-Bindura-Zaoga,100%,205,66,0,0,534,6505,4197,1010,10,14,0,0,0.6089
2025-09-09,MSH0013-Bindura-Zaoga,CELL_TDD,Bindura_Zaoga_LTE_5,5,MSH0013-Bindura-Zaoga,100%,35,16,0,0,905,16397,30957,7397,683,344,0,0,0.5604
2025-09-09,MSH0013-Bindura-Zaoga,CELL_TDD,Bindura_Zaoga_LTE_4,4,MSH0013-Bindura-Zaoga,100%,525,84,0,0,547,2478,14570,41414,22003,5246,0,0,0.3704
2025-09-09,MSH0013-Bindura-Zaoga,CELL_TDD,Bindura_Zaoga_LTE_3,3,MSH0013-Bindura-Zaoga,100%,49,38,0,0,1141,5909,1179,818,2,5,0,0,0.5648
2025-09-09,MSH0013-Bindura-Zaoga,CELL_TDD,Bindura_Zaoga_LTE_2,2,MSH0013-Bindura-Zaoga,100%,18,11,0,0,1227,16838,30358,9054,899,226,0,0,0.3021
2025-09-09,MSH0013-Bindura-Zaoga,CELL_TDD,Bindura_Zaoga_LTE_1,1,MSH0013-Bindura-Zaoga,100%,120,20,0,0,1202,1113,9987,26456,13616,3577,0,0,0.2588
2025-09-09,MSH-0331-Chiwaridzo 2,CELL_TDD,MSH-0331-Chiwaridzo 2_LTE_6,6,MSH-0331-Chiwaridzo 2_LTE,100%,313,4891,0,0,10473,9654,13004,536,163,294,0,0,0.7048
2025-09-09,MSH-0331-Chiwaridzo 2,CELL_TDD,MSH-0331-Chiwaridzo 2_LTE_5,5,MSH-0331-Chiwaridzo 2_LTE,100%,720,3129,0,0,12455,5162,5904,6264,431,114,0,0,0.795
2025-09-09,MSH-0331-Chiwaridzo 2,CELL_TDD,MSH-0331-Chiwaridzo 2_LTE_4,4,MSH-0331-Chiwaridzo 2_LTE,100%,1108,5020,0,0,18565,22601,17413,138,2,2,0,0,0.2555
2025-09-09,MSH-0331-Chiwaridzo 2,CELL_TDD,MSH-0331-Chiwaridzo 2_LTE_3,3,MSH-0331-Chiwaridzo 2_LTE,100%,582,5988,0,0,10299,16710,13238,283,116,132,0,0,0.7599
2025-09-09,MSH-0331-Chiwaridzo 2,CELL_TDD,MSH-0331-Chiwaridzo 2_LTE_2,2,MSH-0331-Chiwaridzo 2_LTE,100%,811,5507,0,0,11426,11849,5478,6657,408,76,0,0,0.8658
2025-09-09,MSH-0331-Chiwaridzo 2,CELL_TDD,MSH-0331-Chiwaridzo 2_LTE_1,1,MSH-0331-Chiwaridzo 2_LTE,100%,1093,6407,0,0,36298,25561,14059,110,3,4,0,0,0.1197
2025-09-09,MSH-0112-Bindura Hospital,CELL_TDD,MSH-0112-Bindura Hospital_LTE_1,1,MSH-0112-Bindura Hospital_LTE,100%,176,690,0,0,728,4232,1510,81194,266,356,0,0,0.9479
2025-09-09,MSH-0112-Bindura Hospital,CELL_TDD,MSH-0112-Bindura Hospital_LTE_2,2,MSH-0112-Bindura Hospital_LTE,100%,16,130,0,0,1077,7066,5111,4,13,5,0,0,0.8503
2025-09-09,MSH-0112-Bindura Hospital,CELL_TDD,MSH-0112-Bindura Hospital_LTE_3,3,MSH-0112-Bindura Hospital_LTE,100%,96,1922,0,0,16595,17457,9370,872,833,315,0,0,0.791
2025-09-09,MSH-0112-Bindura Hospital,CELL_TDD,MSH-0112-Bindura Hospital_LTE_4,4,MSH-0112-Bindura Hospital_LTE,100%,129,563,0,0,865,4629,1089,14554,359,347,0,0,0.8193
2025-09-09,MSH-0112-Bindura Hospital,CELL_TDD,MSH-0112-Bindura Hospital_LTE_5,5,MSH-0112-Bindura Hospital_LTE,100%,9,201,0,0,1112,3858,4941,6,19,5,0,0,0.5322
2025-09-09,MSH-0112-Bindura Hospital,CELL_TDD,MSH-0112-Bindura Hospital_LTE_6,6,MSH-0112-Bindura Hospital_LTE,100%,40,1982,0,0,15432,14646,4687,1378,1273,521,0,0,0.7474
2025-09-09,MSH-0014-Chipadze,CELL_TDD,MSH-0014-Chipadze_LTE_6,6,MSH-0014-Chipadze,100%,33,348,0,0,1026,2662,4246,1113,1218,275,0,0,0.4241
2025-09-09,MSH-0014-Chipadze,CELL_TDD,MSH-0014-Chipadze_LTE_5,5,MSH-0014-Chipadze,100%,293,232,0,0,3479,3867,10358,1846,2159,336,0,0,0.2704
2025-09-09,MSH-0014-Chipadze,CELL_TDD,MSH-0014-Chipadze_LTE_4,4,MSH-0014-Chipadze,100%,56,548,0,0,4392,2360,5864,116,0,3,0,0,0.6374
2025-09-09,MSH-0014-Chipadze,CELL_TDD,MSH-0014-Chipadze_LTE_3,3,MSH-0014-Chipadze,100%,6,340,0,0,2466,3107,4827,1224,900,183,0,0,0.5783
2025-09-09,MSH-0014-Chipadze,CELL_TDD,MSH-0014-Chipadze_LTE_2,2,MSH-0014-Chipadze,100%,164,526,0,0,4091,4500,11431,2477,1316,209,0,0,0.3884
2025-09-09,MSH-0014-Chipadze,CELL_TDD,MSH-0014-Chipadze_LTE_1,1,MSH-0014-Chipadze,100%,8,362,0,0,3032,2349,4633,111,0,2,0,0,0.7125
2025-09-10,MSH0013-Bindura-Zaoga,CELL_TDD,Bindura_Zaoga_LTE_6,6,MSH0013-Bindura-Zaoga,100%,100,34,0,0,433,8161,2653,732,8,37,0,0,0.475
2025-09-10,MSH0013-Bindura-Zaoga,CELL_TDD,Bindura_Zaoga_LTE_5,5,MSH0013-Bindura-Zaoga,100%,146,39,0,0,1381,18740,33012,7376,1191,309,0,0,0.5093
2025-09-10,MSH0013-Bindura-Zaoga,CELL_TDD,Bindura_Zaoga_LTE_4,4,MSH0013-Bindura-Zaoga,100%,1010,97,0,0,929,2959,27380,84071,32164,6520,0,0,0.3538
2025-09-10,MSH0013-Bindura-Zaoga,CELL_TDD,Bindura_Zaoga_LTE_3,3,MSH0013-Bindura-Zaoga,100%,13,11,0,0,1429,4580,1692,737,3,6,0,0,0.4362
2025-09-10,MSH0013-Bindura-Zaoga,CELL_TDD,Bindura_Zaoga_LTE_2,2,MSH0013-Bindura-Zaoga,100%,40,8,0,0,1895,13401,29927,8603,1189,225,0,0,0.3131
2025-09-10,MSH0013-Bindura-Zaoga,CELL_TDD,Bindura_Zaoga_LTE_1,1,MSH0013-Bindura-Zaoga,100%,379,39,0,0,704,1383,12257,43625,19063,4193,0,0,0.3726
2025-09-10,MSH-0331-Chiwaridzo 2,CELL_TDD,MSH-0331-Chiwaridzo 2_LTE_6,6,MSH-0331-Chiwaridzo 2_LTE,100%,247,4925,0,0,12248,12581,12246,203,149,256,0,0,0.683
2025-09-10,MSH-0331-Chiwaridzo 2,CELL_TDD,MSH-0331-Chiwaridzo 2_LTE_5,5,MSH-0331-Chiwaridzo 2_LTE,100%,869,4204,0,0,12227,7860,6180,5792,309,100,0,0,0.711
2025-09-10,MSH-0331-Chiwaridzo 2,CELL_TDD,MSH-0331-Chiwaridzo 2_LTE_4,4,MSH-0331-Chiwaridzo 2_LTE,100%,1132,5369,0,0,19560,17564,12066,240,4,6,0,0,0.3139
2025-09-10,MSH-0331-Chiwaridzo 2,CELL_TDD,MSH-0331-Chiwaridzo 2_LTE_3,3,MSH-0331-Chiwaridzo 2_LTE,100%,174,6500,0,0,11211,11990,14812,181,70,131,0,0,0.6319
2025-09-10,MSH-0331-Chiwaridzo 2,CELL_TDD,MSH-0331-Chiwaridzo 2_LTE_2,2,MSH-0331-Chiwaridzo 2_LTE,100%,779,7923,0,0,12859,8446,5344,5951,79,60,0,0,0.8309
2025-09-10,MSH-0331-Chiwaridzo 2,CELL_TDD,MSH-0331-Chiwaridzo 2_LTE_1,1,MSH-0331-Chiwaridzo 2_LTE,100%,833,5593,0,0,30533,24976,12135,160,2,8,0,0,0.1062
2025-09-10,MSH-0112-Bindura Hospital,CELL_TDD,MSH-0112-Bindura Hospital_LTE_1,1,MSH-0112-Bindura Hospital_LTE,100%,391,744,0,0,881,3876,1873,86130,164,251,0,0,0.9383
2025-09-10,MSH-0112-Bindura Hospital,CELL_TDD,MSH-0112-Bindura Hospital_LTE_2,2,MSH-0112-Bindura Hospital_LTE,100%,14,200,0,0,2410,6590,3726,46,7,7,0,0,0.244
2025-09-10,MSH-0112-Bindura Hospital,CELL_TDD,MSH-0112-Bindura Hospital_LTE_3,3,MSH-0112-Bindura Hospital_LTE,100%,133,1782,0,0,13518,16174,5367,900,1133,257,0,0,0.7726
2025-09-10,MSH-0112-Bindura Hospital,CELL_TDD,MSH-0112-Bindura Hospital_LTE_4,4,MSH-0112-Bindura Hospital_LTE,100%,379,629,0,0,433,4469,2151,16227,445,301,0,0,0.7713
2025-09-10,MSH-0112-Bindura Hospital,CELL_TDD,MSH-0112-Bindura Hospital_LTE_5,5,MSH-0112-Bindura Hospital_LTE,100%,18,234,0,0,1144,5285,5378,162,9,26,0,0,0.6378
2025-09-10,MSH-0112-Bindura Hospital,CELL_TDD,MSH-0112-Bindura Hospital_LTE_6,6,MSH-0112-Bindura Hospital_LTE,100%,78,1232,0,0,12452,14461,4740,1524,1041,453,0,0,0.6949
2025-09-10,MSH-0014-Chipadze,CELL_TDD,MSH-0014-Chipadze_LTE_6,6,MSH-0014-Chipadze,100%,15,204,0,0,1422,3267,5119,878,920,154,0,0,0.3364
2025-09-10,MSH-0014-Chipadze,CELL_TDD,MSH-0014-Chipadze_LTE_5,5,MSH-0014-Chipadze,100%,183,510,0,0,3948,5826,10025,2272,1397,269,0,0,0.3034
2025-09-10,MSH-0014-Chipadze,CELL_TDD,MSH-0014-Chipadze_LTE_4,4,MSH-0014-Chipadze,100%,23,420,0,0,4021,2345,7837,126,2,6,0,0,0.5021
2025-09-10,MSH-0014-Chipadze,CELL_TDD,MSH-0014-Chipadze_LTE_3,3,MSH-0014-Chipadze,100%,36,415,0,0,1507,3061,6309,1023,908,165,0,0,0.5061
2025-09-10,MSH-0014-Chipadze,CELL_TDD,MSH-0014-Chipadze_LTE_2,2,MSH-0014-Chipadze,100%,35,515,0,0,4126,5214,13433,2407,976,168,0,0,0.3409
2025-09-10,MSH-0014-Chipadze,CELL_TDD,MSH-0014-Chipadze_LTE_1,1,MSH-0014-Chipadze,100%,27,622,0,0,2520,2456,6482,201,1,8,0,0,0.6476
2025-09-11,MSH0013-Bindura-Zaoga,CELL_TDD,Bindura_Zaoga_LTE_6,6,MSH0013-Bindura-Zaoga,100%,115,15,0,0,377,6634,2533,935,3,62,0,0,0.4709
2025-09-11,MSH0013-Bindura-Zaoga,CELL_TDD,Bindura_Zaoga_LTE_5,5,MSH0013-Bindura-Zaoga,100%,168,16,0,0,1204,16459,34159,9460,788,273,0,0,0.516
2025-09-11,MSH0013-Bindura-Zaoga,CELL_TDD,Bindura_Zaoga_LTE_4,4,MSH0013-Bindura-Zaoga,100%,637,63,0,0,875,2103,19243,55383,26483,4930,0,0,0.3035
2025-09-11,MSH0013-Bindura-Zaoga,CELL_TDD,Bindura_Zaoga_LTE_3,3,MSH0013-Bindura-Zaoga,100%,17,11,0,0,2035,5522,1088,697,3,8,0,0,0.5944
2025-09-11,MSH0013-Bindura-Zaoga,CELL_TDD,Bindura_Zaoga_LTE_2,2,MSH0013-Bindura-Zaoga,100%,22,8,0,0,708,16489,31950,7222,820,297,0,0,0.2296
2025-09-11,MSH0013-Bindura-Zaoga,CELL_TDD,Bindura_Zaoga_LTE_1,1,MSH0013-Bindura-Zaoga,100%,471,38,0,0,485,1279,16388,40082,20921,5753,0,0,0.3349
2025-09-11,MSH-0331-Chiwaridzo 2,CELL_TDD,MSH-0331-Chiwaridzo 2_LTE_6,6,MSH-0331-Chiwaridzo 2_LTE,100%,164,4306,0,0,12950,13781,11155,520,95,239,0,0,0.6439
2025-09-11,MSH-0331-Chiwaridzo 2,CELL_TDD,MSH-0331-Chiwaridzo 2_LTE_5,5,MSH-0331-Chiwaridzo 2_LTE,100%,765,3581,0,0,10479,6189,4049,4948,1003,89,0,0,0.7534
2025-09-11,MSH-0331-Chiwaridzo 2,CELL_TDD,MSH-0331-Chiwaridzo 2_LTE_4,4,MSH-0331-Chiwaridzo 2_LTE,100%,1244,4513,0,0,20734,22433,11808,212,16,5,0,0,0.2964
2025-09-11,MSH-0331-Chiwaridzo 2,CELL_TDD,MSH-0331-Chiwaridzo 2_LTE_3,3,MSH-0331-Chiwaridzo 2_LTE,100%,275,7439,0,0,10702,11530,12907,405,80,191,0,0,0.694
2025-09-11,MSH-0331-Chiwaridzo 2,CELL_TDD,MSH-0331-Chiwaridzo 2_LTE_2,2,MSH-0331-Chiwaridzo 2_LTE,100%,647,5655,0,0,11889,6608,4755,5801,496,52,0,0,0.8287
2025-09-11,MSH-0331-Chiwaridzo 2,CELL_TDD,MSH-0331-Chiwaridzo 2_LTE_1,1,MSH-0331-Chiwaridzo 2_LTE,100%,918,4965,0,0,36066,25816,14162,131,6,2,0,0,0.0902
