site_name,mae_ne_name,first_date,last_date,record_count,cell_count,local_cell_ids,cell_names,total_traffic_gbit,total_traffic_gb,avg_dl_prb_usage,avg_ul_prb_usage,avg_availability,avg_rrc_success,avg_erab_success,avg_call_drop,source
MID-0105-Dabuka,MID-0105-Dabuka,2026-04-23,2026-04-29,42,6,1|2|3|4|5|6,MID-0105-Dabuka_LTE_1|MID-0105-Dabuka_LTE_2|MID-0105-Dabuka_LTE_3|MID-0105-Dabuka_LTE_4|MID-0105-Dabuka_LTE_5|MID-0105-Dabuka_LTE_6,1607.298,200.9123,2.1845,17.1148,100.0,96.7551,98.2082,4.4648,MAE raw KPI export
MID-0117-Kwekwe Newtown,MID-0117-Kwekwe Newtown,2026-04-23,2026-04-29,42,6,1|2|3|4|5|6,MID-0117-Kwekwe Newtown_LTE_1|MID-0117-Kwekwe Newtown_LTE_2|MID-0117-Kwekwe Newtown_LTE_3|MID-0117-Kwekwe Newtown_LTE_4|MID-0117-Kwekwe Newtown_LTE_5|MID-0117-Kwekwe Newtown_LTE_6,6041.1098,755.1387,8.7642,36.5751,99.9999,99.1481,99.4961,2.2636,MAE raw KPI export
MID-0122-Redcliff Primary School,MID-0122-Redcliff Primary School,2026-04-23,2026-04-29,42,6,1|2|3|4|5|6,MID-0122-Redcliff Primary School_LTE_1|MID-0122-Redcliff Primary School_LTE_2|MID-0122-Redcliff Primary School_LTE_3|MID-0122-Redcliff Primary School_LTE_4|MID-0122-Redcliff Primary School_LTE_5|MID-0122-Redcliff Primary School_LTE_6,3638.8865,454.8608,6.6118,30.8628,100.0,99.8166,99.8481,0.7523,MAE raw KPI export
MID-0128-Mvuma Town,MID-0128-Mvuma Town,2026-04-23,2026-04-29,42,6,1|2|3|4|5|6,MID-0128-Mvuma Town_LTE_1|MID-0128-Mvuma Town_LTE_2|MID-0128-Mvuma Town_LTE_3|MID-0128-Mvuma Town_LTE_4|MID-0128-Mvuma Town_LTE_5|MID-0128-Mvuma Town_LTE_6,21735.7075,2716.9634,23.8858,54.8483,100.0,99.7122,99.5336,0.9832,MAE raw KPI export
MID-0155-Gweru Clan,MID-0155-Gweru Clan,2026-04-23,2026-04-29,42,6,1|2|3|4|5|6,Gweru Clan_LTE_1|Gweru Clan_LTE_2|Gweru Clan_LTE_3|Gweru Clan_LTE_4|Gweru Clan_LTE_5|Gweru Clan_LTE_6,2748.8489,343.6061,5.3888,30.4091,100.0,97.8134,99.4705,1.992,MAE raw KPI export
MID-0160-Frog Field Industries,MID-0160-Frog Field Industries,2026-04-23,2026-04-29,42,6,1|2|3|4|5|6,Frog Field Industries_LTE_1|Frog Field Industries_LTE_2|Frog Field Industries_LTE_3|Frog Field Industries_LTE_4|Frog Field Industries_LTE_5|Frog Field Industries_LTE_6,4895.526,611.9407,9.8109,39.0155,100.0,98.2479,99.4068,2.4317,MAE raw KPI export
MID-0168-Mkoba 17,MID-0168-Mkoba 17,2026-04-23,2026-04-29,42,6,1|2|3|4|5|6,MID-0168-Mkoba 17_LTE_1|MID-0168-Mkoba 17_LTE_2|MID-0168-Mkoba 17_LTE_3|MID-0168-Mkoba 17_LTE_4|MID-0168-Mkoba 17_LTE_5|MID-0168-Mkoba 17_LTE_6,8204.842,1025.6053,11.2289,34.8675,100.0,99.8521,99.8386,0.5798,MAE raw KPI export
MID-0169-Daylesford,MID-0169-Daylesford,2026-04-23,2026-04-29,42,6,1|2|3|4|5|6,MID-0169-Daylesford_LTE_1|MID-0169-Daylesford_LTE_2|MID-0169-Daylesford_LTE_3|MID-0169-Daylesford_LTE_4|MID-0169-Daylesford_LTE_5|MID-0169-Daylesford_LTE_6,3233.4681,404.1835,6.3553,37.3703,100.0,97.034,99.5494,1.1156,MAE raw KPI export
MID-0171-Redcliff 2,MID-0171-Redcliff 2,2026-04-23,2026-04-29,42,6,1|2|3|4|5|6,MID-0171-Redcliff 2_LTE_1|MID-0171-Redcliff 2_LTE_2|MID-0171-Redcliff 2_LTE_3|MID-0171-Redcliff 2_LTE_4|MID-0171-Redcliff 2_LTE_5|MID-0171-Redcliff 2_LTE_6,6678.9067,834.8633,12.359,34.6783,99.9987,99.7532,99.7715,0.6799,MAE raw KPI export
MID-0175-Gweru Northleigh,MID-0175-Gweru Northleigh,2026-04-23,2026-04-29,42,6,1|2|3|4|5|6,Gweru Northleigh_LTE_1|Gweru Northleigh_LTE_2|Gweru Northleigh_LTE_3|Gweru Northleigh_LTE_4|Gweru Northleigh_LTE_5|Gweru Northleigh_LTE_6,7827.1585,978.3948,17.9652,50.5321,100.0,99.1729,99.6126,1.2186,MAE raw KPI export
MID-0182-Haben Park,MID-0182-Haben Park,2026-04-23,2026-04-29,42,6,1|2|3|4|5|6,MID-0182-Haben Park_LTE_1|MID-0182-Haben Park_LTE_2|MID-0182-Haben Park_LTE_3|MID-0182-Haben Park_LTE_4|MID-0182-Haben Park_LTE_5|MID-0182-Haben Park_LTE_6,3468.2465,433.5308,5.595,28.366,99.9998,95.3783,99.6085,1.0633,MAE raw KPI export
MID-0183-Mbizo 5,MID-0183-Mbizo 5,2026-04-23,2026-04-29,42,6,1|2|3|4|5|6,MID-0183-Mbizo 5_LTE_1|MID-0183-Mbizo 5_LTE_2|MID-0183-Mbizo 5_LTE_3|MID-0183-Mbizo 5_LTE_4|MID-0183-Mbizo 5_LTE_5|MID-0183-Mbizo 5_LTE_6,1776.5913,222.0739,2.8463,11.1884,99.9465,42.0371,42.6855,0.3511,MAE raw KPI export
MID-0201-Midlands State University 2,MID-0201-Midlands State University 2,2026-04-23,2026-04-29,42,6,1|2|3|4|5|6,MID-0201-Midlands State University 2_LTE_1|MID-0201-Midlands State University 2_LTE_2|MID-0201-Midlands State University 2_LTE_3|MID-0201-Midlands State University 2_LTE_4|MID-0201-Midlands State University 2_LTE_5|MID-0201-Midlands State University 2_LTE_6,911.1215,113.8902,1.8039,17.5214,100.0,99.4712,99.8247,0.9632,MAE raw KPI export
MID-0215-Gweru Woodlands,MID-0215-Gweru Woodlands,2026-04-23,2026-04-29,42,6,1|2|3|4|5|6,MID-0215-Gweru Woodlands_1|MID-0215-Gweru Woodlands_2|MID-0215-Gweru Woodlands_3|MID-0215-Gweru Woodlands_4|MID-0215-Gweru Woodlands_5|MID-0215-Gweru Woodlands_6,2622.2178,327.7772,3.7158,19.4953,100.0,98.7612,99.679,1.2625,MAE raw KPI export
MSH-0002-Banket,MSH-0002-Banket,2026-04-23,2026-04-29,42,6,1|2|3|4|5|6,MSH-0002-Banket_LTE_1|MSH-0002-Banket_LTE_2|MSH-0002-Banket_LTE_3|MSH-0002-Banket_LTE_4|MSH-0002-Banket_LTE_5|MSH-0002-Banket_LTE_6,19997.0964,2499.637,30.8286,52.5106,100.0,98.684,99.2337,1.5607,MAE raw KPI export
MSH-0003-Beatrice,MSH-0003-Beatrice,2026-04-23,2026-04-29,42,6,1|2|3|4|5|6,MSH-0003-Beatrice_LTE_1|MSH-0003-Beatrice_LTE_2|MSH-0003-Beatrice_LTE_3|MSH-0003-Beatrice_LTE_4|MSH-0003-Beatrice_LTE_5|MSH-0003-Beatrice_LTE_6,25583.7602,3197.97,26.612,52.5465,100.0,98.9611,99.3835,1.1754,MAE raw KPI export
MSH-0013-Bindura Zaoga,MSH-0013-Bindura Zaoga,2026-04-23,2026-04-29,42,6,1|2|3|4|5|6,Bindura Zaoga_LTE_1|Bindura Zaoga_LTE_2|Bindura Zaoga_LTE_3|Bindura Zaoga_LTE_4|Bindura Zaoga_LTE_5|Bindura Zaoga_LTE_6,24826.5343,3103.3168,46.7215,48.9784,100.0,99.2044,99.3658,1.6525,MAE raw KPI export
MSH-0014-Chipadze,MSH-0014-Chipadze,2026-04-23,2026-04-29,42,6,1|2|3|4|5|6,MSH-0014-Chipadze_LTE_1|MSH-0014-Chipadze_LTE_2|MSH-0014-Chipadze_LTE_3|MSH-0014-Chipadze_LTE_4|MSH-0014-Chipadze_LTE_5|MSH-0014-Chipadze_LTE_6,47295.7759,5911.972,65.4068,69.6752,99.9999,99.4425,99.5855,1.4289,MAE raw KPI export
MSH-0019-Orange Groove 2,MSH-0019-Orange Groove 2,2026-04-23,2026-04-29,42,6,1|2|3|4|5|6,Orange Groove 2_LTE_1|Orange Groove 2_LTE_2|Orange Groove 2_LTE_3|Orange Groove 2_LTE_4|Orange Groove 2_LTE_5|Orange Groove 2_LTE_6,7438.9326,929.8666,16.7329,38.0646,100.0,98.5222,99.6347,0.8492,MAE raw KPI export
MSH-0020-Chegutu,MSH-0020-Chegutu,2026-04-23,2026-04-29,42,6,1|2|3|4|5|6,Chegutu_LTE_1|Chegutu_LTE_2|Chegutu_LTE_3|Chegutu_LTE_4|Chegutu_LTE_5|Chegutu_LTE_6,29561.3735,3695.1717,42.8413,55.5225,100.0,98.7687,99.3846,1.4251,MAE raw KPI export
MSH-0021-Chegutu Water Tanks,MSH-0021-Chegutu Water Tanks,2026-04-23,2026-04-29,42,6,1|2|3|4|5|6,MSH-0021-Chegutu Water Tanks_LTE_1|MSH-0021-Chegutu Water Tanks_LTE_2|MSH-0021-Chegutu Water Tanks_LTE_3|MSH-0021-Chegutu Water Tanks_LTE_4|MSH-0021-Chegutu Water Tanks_LTE_5|MSH-0021-Chegutu Water Tanks_LTE_6,0.0,0.0,0.0,0.0,99.915,0.0,0.0,0.0,MAE raw KPI export
MSH-0022-Chegutu High Density,MSH-0022-Chegutu High Density,2026-04-23,2026-04-29,42,6,1|2|3|4|5|6,MSH-0022-Chegutu High  Density_LTE_1|MSH-0022-Chegutu High  Density_LTE_2|MSH-0022-Chegutu High  Density_LTE_3|MSH-0022-Chegutu High  Density_LTE_4|MSH-0022-Chegutu High  Density_LTE_5|MSH-0022-Chegutu High  Density_LTE_6,21658.9329,2707.3666,35.2651,49.8487,100.0,98.5857,99.56,1.2931,MAE raw KPI export
MSH-0024-Chinhoyi Agribank,MSH-0024-Chinhoyi Agribank,2026-04-23,2026-04-29,42,6,1|2|3|4|5|6,MSH-0024-Chinhoyi Agribank _LTE_1|MSH-0024-Chinhoyi Agribank _LTE_2|MSH-0024-Chinhoyi Agribank _LTE_3|MSH-0024-Chinhoyi Agribank _LTE_4|MSH-0024-Chinhoyi Agribank _LTE_5|MSH-0024-Chinhoyi Agribank _LTE_6,18672.5844,2334.073,24.476,51.8008,99.9981,99.6209,99.3142,1.8438,MAE raw KPI export
MSH-0026-Chinhoyi Main,MSH-0026-Chinhoyi Main,2026-04-23,2026-04-29,42,6,1|2|3|4|5|6,Chinhoyi Main_LTE_1|Chinhoyi Main_LTE_2|Chinhoyi Main_LTE_3|Chinhoyi Main_LTE_4|Chinhoyi Main_LTE_5|Chinhoyi Main_LTE_6,22545.7361,2818.217,40.3417,50.1215,100.0,97.3858,94.9092,2.1196,MAE raw KPI export
MSH-0027-Mzari,MSH-0027-Mzari,2026-04-23,2026-04-29,42,6,1|2|3|4|5|6,Mzari_LTE_1|Mzari_LTE_2|Mzari_LTE_3|Mzari_LTE_4|Mzari_LTE_5|Mzari_LTE_6,5932.1033,741.5129,12.1915,37.8906,100.0,98.4182,99.7301,1.9364,MAE raw KPI export
MSH-0028-Lomagundi Primary,MSH-0028-Lomagundi Primary,2026-04-23,2026-04-29,42,6,1|2|3|4|5|6,Lomagundi Primary School_LTE_1|Lomagundi Primary School_LTE_2|Lomagundi Primary School_LTE_3|Lomagundi Primary School_LTE_4|Lomagundi Primary School_LTE_5|Lomagundi Primary School_LTE_6,20277.6158,2534.702,33.7976,55.7496,99.9995,99.3705,99.2438,1.5272,MAE raw KPI export
MSH-0036-Domboshava,MSH-0036-Domboshava,2026-04-23,2026-04-29,42,6,1|2|3|4|5|6,MSH-0036-Domboshava_LTE_1|MSH-0036-Domboshava_LTE_2|MSH-0036-Domboshava_LTE_3|MSH-0036-Domboshava_LTE_4|MSH-0036-Domboshava_LTE_5|MSH-0036-Domboshava_LTE_6,32003.3478,4000.4185,40.1336,55.2131,100.0,95.64,99.296,1.7587,MAE raw KPI export
MSH-0040-Glendale,MSH-0040-Glendale,2026-04-23,2026-04-29,42,6,1|2|3|4|5|6,MSH-0040-Glendale_LTE_1|MSH-0040-Glendale_LTE_2|MSH-0040-Glendale_LTE_3|MSH-0040-Glendale_LTE_4|MSH-0040-Glendale_LTE_5|MSH-0040-Glendale_LTE_6,20488.8521,2561.1065,31.0612,44.6805,100.0,98.4044,99.395,1.6048,MAE raw KPI export
MSH-0049-Kadoma Rimuka,MSH-0049-Kadoma Rimuka,2026-04-23,2026-04-29,42,6,1|2|3|4|5|6,Kadoma Rimuka_LTE_1|Kadoma Rimuka_LTE_2|Kadoma Rimuka_LTE_3|Kadoma Rimuka_LTE_4|Kadoma Rimuka_LTE_5|Kadoma Rimuka_LTE_6,19783.338,2472.9172,37.4553,47.9271,100.0,99.3965,99.5614,1.139,MAE raw KPI export
MSH-0050-Kadoma Rimuka 2,MSH-0050-Kadoma Rimuka 2,2026-04-23,2026-04-29,42,6,1|2|3|4|5|6,MSH-0050-Kadoma Rimuka 2_LTE_1|MSH-0050-Kadoma Rimuka 2_LTE_2|MSH-0050-Kadoma Rimuka 2_LTE_3|MSH-0050-Kadoma Rimuka 2_LTE_4|MSH-0050-Kadoma Rimuka 2_LTE_5|MSH-0050-Kadoma Rimuka 2_LTE_6,13431.3387,1678.9173,22.5681,41.7152,100.0,98.972,99.6567,0.7962,MAE raw KPI export
MSH-0051-Kadoma Water Tanks,MSH-0051-Kadoma Water Tanks,2026-04-23,2026-04-29,42,6,1|2|3|4|5|6,Kadoma Water Tanks_LTE_1|Kadoma Water Tanks_LTE_2|Kadoma Water Tanks_LTE_3|Kadoma Water Tanks_LTE_4|Kadoma Water Tanks_LTE_5|Kadoma Water Tanks_LTE_6,24669.3939,3083.6742,41.2375,55.1317,100.0,98.5438,99.3412,1.8286,MAE raw KPI export
MSH-0052-Mushumavale,MSH-0052-Mushumavale,2026-04-23,2026-04-29,42,6,1|2|3|4|5|6,Mushumavale_LTE_1|Mushumavale_LTE_2|Mushumavale_LTE_3|Mushumavale_LTE_4|Mushumavale_LTE_5|Mushumavale_LTE_6,12271.8373,1533.9797,24.4016,45.7461,100.0,98.8261,99.3429,1.6053,MAE raw KPI export
MSH-0056-Kariba Heights,MSH-0056-Kariba Heights,2026-04-23,2026-04-29,42,6,1|2|3|4|5|6,Kariba Heights_LTE_1|Kariba Heights_LTE_2|Kariba Heights_LTE_3|Kariba Heights_LTE_4|Kariba Heights_LTE_5|Kariba Heights_LTE_6,6362.4195,795.3024,13.9037,41.1641,99.998,99.3462,99.0378,1.8305,MAE raw KPI export
MSH-0057-Nyamhunga,MSH-0057-Nyamhunga,2026-04-23,2026-04-29,42,6,1|2|3|4|5|6,Nyamhunga Kariba_LTE_1|Nyamhunga Kariba_LTE_2|Nyamhunga Kariba_LTE_3|Nyamhunga Kariba_LTE_4|Nyamhunga Kariba_LTE_5|Nyamhunga Kariba_LTE_6,38946.0698,4868.2587,61.8486,54.9884,99.998,99.658,99.0731,1.5917,MAE raw KPI export
MSH-0058-Karoi,MSH-0058-Karoi,2026-04-23,2026-04-29,42,6,1|2|3|4|5|6,MSH0058-Karoi_LTE_1|MSH0058-Karoi_LTE_2|MSH0058-Karoi_LTE_3|MSH0058-Karoi_LTE_4|MSH0058-Karoi_LTE_5|MSH0058-Karoi_LTE_6,33677.1736,4209.6467,44.061,69.5602,100.0,98.3685,98.6418,2.153,MAE raw KPI export
MSH-0068-Dombotombo,MSH-0068-Dombotombo,2026-04-23,2026-04-29,42,6,1|2|3|4|5|6,Dombotombo 1_LTE_1|Dombotombo 1_LTE_2|Dombotombo 1_LTE_3|Dombotombo 1_LTE_4|Dombotombo 1_LTE_5|Dombotombo 1_LTE_6,34398.577,4299.8221,45.7594,56.5856,100.0,99.4136,99.022,1.528,MAE raw KPI export
MSH-0072-Rusike,MSH-0072-Rusike,2026-04-23,2026-04-29,42,6,1|2|3|4|5|6,Rusike_LTE_1|Rusike_LTE_2|Rusike_LTE_3|Rusike_LTE_4|Rusike_LTE_5|Rusike_LTE_6,28793.0163,3599.127,46.5885,54.9087,100.0,99.6726,99.5061,0.9311,MAE raw KPI export
MSH-0088-Mvurwi,MSH-0088-Mvurwi,2026-04-23,2026-04-29,42,6,1|2|3|4|5|6,MSH-0088-Mvurwi_LTE_1|MSH-0088-Mvurwi_LTE_2|MSH-0088-Mvurwi_LTE_3|MSH-0088-Mvurwi_LTE_4|MSH-0088-Mvurwi_LTE_5|MSH-0088-Mvurwi_LTE_6,21167.1043,2645.888,26.7364,51.7833,100.0,99.3311,99.488,1.454,MAE raw KPI export
MSH-0112-Bindura Hospital,MSH-0112-Bindura Hospital,2026-04-23,2026-04-29,42,6,1|2|3|4|5|6,MSH-0112-Bindura Hospital_LTE_1|MSH-0112-Bindura Hospital_LTE_2|MSH-0112-Bindura Hospital_LTE_3|MSH-0112-Bindura Hospital_LTE_4|MSH-0112-Bindura Hospital_LTE_5|MSH-0112-Bindura Hospital_LTE_6,27563.4915,3445.4364,41.5954,55.2587,100.0,99.0777,99.7009,0.8632,MAE raw KPI export
MSH-0117-Chikonohono,MSH-0117-Chikonohono,2026-04-23,2026-04-29,42,6,1|2|3|4|5|6,MSH-0117-Chikonohono_LTE_1|MSH-0117-Chikonohono_LTE_2|MSH-0117-Chikonohono_LTE_3|MSH-0117-Chikonohono_LTE_4|MSH-0117-Chikonohono_LTE_5|MSH-0117-Chikonohono_LTE_6,21641.8529,2705.2316,27.8027,47.688,99.9997,99.53,99.53,0.7781,MAE raw KPI export
MSH-0120-Chivhu 2,MSH-0120-Chivhu 2,2026-04-23,2026-04-29,42,6,1|2|3|4|5|6,MSH-0120-Chivhu 2_LTE_1|MSH-0120-Chivhu 2_LTE_2|MSH-0120-Chivhu 2_LTE_3|MSH-0120-Chivhu 2_LTE_4|MSH-0120-Chivhu 2_LTE_5|MSH-0120-Chivhu 2_LTE_6,21244.8397,2655.605,28.627,52.664,100.0,98.9228,99.2368,1.9825,MAE raw KPI export
MSH-0130-Kadoma Industries,MSH-0130-Kadoma Industries,2026-04-23,2026-04-29,42,6,1|2|3|4|5|6,Kadoma Industries_LTE_1|Kadoma Industries_LTE_2|Kadoma Industries_LTE_3|Kadoma Industries_LTE_4|Kadoma Industries_LTE_5|Kadoma Industries_LTE_6,1304.3175,163.0397,4.3603,19.7523,100.0,98.5589,99.2645,1.8961,MAE raw KPI export
MSH-0131-Nyamhunga 2,MSH-0131-Nyamhunga 2,2026-04-23,2026-04-29,42,6,1|2|3|4|5|6,MSH-0131-Nyamhunga 2_LTE_1|MSH-0131-Nyamhunga 2_LTE_2|MSH-0131-Nyamhunga 2_LTE_3|MSH-0131-Nyamhunga 2_LTE_4|MSH-0131-Nyamhunga 2_LTE_5|MSH-0131-Nyamhunga 2_LTE_6,9560.8054,1195.1007,20.3367,42.2295,99.998,99.4311,99.4177,2.2827,MAE raw KPI export
MSH-0132-Mahombekombe,MSH-0132-Mahombekombe,2026-04-23,2026-04-29,42,6,1|2|3|4|5|6,Mahombekombe_LTE_1|Mahombekombe_LTE_2|Mahombekombe_LTE_3|Mahombekombe_LTE_4|Mahombekombe_LTE_5|Mahombekombe_LTE_6,12498.9228,1562.3654,19.1652,32.2214,99.9704,66.1586,66.0704,1.23,MAE raw KPI export
MSH-0133-Karoi 2,MSH-0133-Karoi 2,2026-04-23,2026-04-29,42,6,1|2|3|4|5|6,MSH-0133-Karoi 2_LTE_1|MSH-0133-Karoi 2_LTE_2|MSH-0133-Karoi 2_LTE_3|MSH-0133-Karoi 2_LTE_4|MSH-0133-Karoi 2_LTE_5|MSH-0133-Karoi 2_LTE_6,33425.0229,4178.1279,44.057,55.0126,100.0,99.023,98.6548,1.6987,MAE raw KPI export
MSH-0136-Winston Park,MSH-0136-Winston Park,2026-04-23,2026-04-29,42,6,1|2|3|4|5|6,Winston Park Marondera_LTE_1|Winston Park Marondera_LTE_2|Winston Park Marondera_LTE_3|Winston Park Marondera_LTE_4|Winston Park Marondera_LTE_5|Winston Park Marondera_LTE_6,18497.9109,2312.2389,29.0052,52.2453,100.0,98.7538,99.2925,1.2958,MAE raw KPI export
MSH-0211-Trojan Mine 2,MSH-0211-Trojan Mine 2,2026-04-23,2026-04-29,42,6,1|2|3|4|5|6,MSH-0211-Trojan Mine 2_LTE_1|MSH-0211-Trojan Mine 2_LTE_2|MSH-0211-Trojan Mine 2_LTE_3|MSH-0211-Trojan Mine 2_LTE_4|MSH-0211-Trojan Mine 2_LTE_5|MSH-0211-Trojan Mine 2_LTE_6,33.2783,4.1598,0.424,5.7202,99.9465,41.8872,30.2437,4.882,MAE raw KPI export
MSH-0222-Magunje Centre,MSH-0222-Magunje Centre,2026-04-23,2026-04-29,42,6,1|2|3|4|5|6,MSH-0222-Magunje Centre_LTE_1|MSH-0222-Magunje Centre_LTE_2|MSH-0222-Magunje Centre_LTE_3|MSH-0222-Magunje Centre_LTE_4|MSH-0222-Magunje Centre_LTE_5|MSH-0222-Magunje Centre_LTE_6,20631.0706,2578.8838,27.8413,49.7023,100.0,98.7463,98.964,2.2595,MAE raw KPI export
MSH-0225-Murehwa Centre,MSH-0225-Murehwa Centre,2026-04-23,2026-04-29,42,6,1|2|3|4|5|6,MSH-0225-Murehwa Centre_LTE_1|MSH-0225-Murehwa Centre_LTE_2|MSH-0225-Murehwa Centre_LTE_3|MSH-0225-Murehwa Centre_LTE_4|MSH-0225-Murehwa Centre_LTE_5|MSH-0225-Murehwa Centre_LTE_6,30776.1491,3847.0186,35.9234,52.4257,100.0,98.3935,99.3751,1.4009,MAE raw KPI export
MSH-0229-Chikangwe,MSH-0229-Chikangwe,2026-04-23,2026-04-29,42,6,1|2|3|4|5|6,MSH-0229-Chikangwe_LTE_1|MSH-0229-Chikangwe_LTE_2|MSH-0229-Chikangwe_LTE_3|MSH-0229-Chikangwe_LTE_4|MSH-0229-Chikangwe_LTE_5|MSH-0229-Chikangwe_LTE_6,0.0,0.0,0.0,0.0,99.9236,0.0,0.0,0.0,MAE raw KPI export
MSH-0230-Chikonohono2,MSH-0230-Chikonohono2,2026-04-23,2026-04-29,42,6,1|2|3|4|5|6,Chikonohono 2_LTE_1|Chikonohono 2_LTE_2|Chikonohono 2_LTE_3|Chikonohono 2_LTE_4|Chikonohono 2_LTE_5|Chikonohono 2_LTE_6,33712.8235,4214.1029,45.5799,52.8852,99.9997,98.7546,98.4269,1.5722,MAE raw KPI export
MSH-0231-Waverly,MSH-0231-Waverly,2026-04-23,2026-04-29,42,6,1|2|3|4|5|6,MSH-0231-Waverly_LTE_1|MSH-0231-Waverly_LTE_2|MSH-0231-Waverly_LTE_3|MSH-0231-Waverly_LTE_4|MSH-0231-Waverly_LTE_5|MSH-0231-Waverly_LTE_6,17445.7092,2180.7137,28.5015,53.4856,100.0,99.487,99.6268,1.9966,MAE raw KPI export
MSH-0234-Marondera Cherutombo 2,MSH-0234-Marondera Cherutombo 2,2026-04-23,2026-04-29,42,6,1|2|3|4|5|6,Marondera Cherutombo 2_LTE_1|Marondera Cherutombo 2_LTE_2|Marondera Cherutombo 2_LTE_3|Marondera Cherutombo 2_LTE_4|Marondera Cherutombo 2_LTE_5|Marondera Cherutombo 2_LTE_6,22453.2389,2806.6549,30.6629,55.5797,100.0,99.2147,99.3529,1.4327,MAE raw KPI export
MSH-0235-Chegutu Pfupajena Primary,MSH-0235-Chegutu Pfupajena Primary,2026-04-23,2026-04-29,42,6,1|2|3|4|5|6,MSH-0235-Pfupajena Primary_LTE_1|MSH-0235-Pfupajena Primary_LTE_2|MSH-0235-Pfupajena Primary_LTE_3|MSH-0235-Pfupajena Primary_LTE_4|MSH-0235-Pfupajena Primary_LTE_5|MSH-0235-Pfupajena Primary_LTE_6,16703.2425,2087.9053,32.9444,48.906,99.9998,98.4505,99.4617,1.0739,MAE raw KPI export
MSH-0238-Lendy Park,MSH-0238-Lendy Park,2026-04-23,2026-04-29,42,6,1|2|3|4|5|6,MSH-0238-Lendy Park_LTE_1|MSH-0238-Lendy Park_LTE_2|MSH-0238-Lendy Park_LTE_3|MSH-0238-Lendy Park_LTE_4|MSH-0238-Lendy Park_LTE_5|MSH-0238-Lendy Park_LTE_6,24622.9127,3077.8641,41.3556,57.6365,100.0,99.0788,99.313,1.5775,MAE raw KPI export
MSH-0239-Chivhu Terminus,MSH-0239-Chivhu Terminus,2026-04-23,2026-04-29,42,6,1|2|3|4|5|6,MSH-0239-Chivhu Terminus_LTE_1|MSH-0239-Chivhu Terminus_LTE_2|MSH-0239-Chivhu Terminus_LTE_3|MSH-0239-Chivhu Terminus_LTE_4|MSH-0239-Chivhu Terminus_LTE_5|MSH-0239-Chivhu Terminus_LTE_6,21750.8711,2718.8589,31.272,54.1121,100.0,99.5612,99.4209,1.5264,MAE raw KPI export
MSH-0252-Mazowe 2,MSH-0252-Mazowe 2,2026-04-23,2026-04-29,42,6,1|2|3|4|5|6,MSH-0252-Mazowe 2_LTE_1|MSH-0252-Mazowe 2_LTE_2|MSH-0252-Mazowe 2_LTE_3|MSH-0252-Mazowe 2_LTE_4|MSH-0252-Mazowe 2_LTE_5|MSH-0252-Mazowe 2_LTE_6,13279.7874,1659.9734,19.2359,52.4088,99.9999,99.5321,99.3626,1.3155,MAE raw KPI export
MSH-0263-Chikonohono 3,MSH-0263-Chikonohono 3,2026-04-23,2026-04-29,42,6,1|2|3|4|5|6,MSH-0263-Chikonohono 3_LTE_1|MSH-0263-Chikonohono 3_LTE_2|MSH-0263-Chikonohono 3_LTE_3|MSH-0263-Chikonohono 3_LTE_4|MSH-0263-Chikonohono 3_LTE_5|MSH-0263-Chikonohono 3_LTE_6,56666.2598,7083.2825,82.866,73.4155,99.9991,99.1447,98.2439,1.4283,MAE raw KPI export
MSH-0266-Ruware Park,MSH-0266-Ruware Park,2026-04-23,2026-04-29,42,6,1|2|3|4|5|6,MSH-0266-Ruware Park_LTE_1|MSH-0266-Ruware Park_LTE_2|MSH-0266-Ruware Park_LTE_3|MSH-0266-Ruware Park_LTE_4|MSH-0266-Ruware Park_LTE_5|MSH-0266-Ruware Park_LTE_6,28113.3975,3514.1747,47.3388,57.8558,100.0,98.1606,99.1749,3.1827,MAE raw KPI export
MSH-0296-Norton Katanga,MSH-0296-Norton Katanga,2026-04-23,2026-04-29,42,6,1|2|3|4|5|6,Norton Katanga_LTE_1|Norton Katanga_LTE_2|Norton Katanga_LTE_3|Norton Katanga_LTE_4|Norton Katanga_LTE_5|Norton Katanga_LTE_6,73454.8392,9181.8549,70.3901,80.748,100.0,98.8899,99.4717,1.299,MAE raw KPI export
MSH-0307-Eiffel Flats 2,MSH-0307-Eiffel Flats 2,2026-04-23,2026-04-29,42,6,1|2|3|4|5|6,MSH-0307-Eiffel Flats 2_LTE_1|MSH-0307-Eiffel Flats 2_LTE_2|MSH-0307-Eiffel Flats 2_LTE_3|MSH-0307-Eiffel Flats 2_LTE_4|MSH-0307-Eiffel Flats 2_LTE_5|MSH-0307-Eiffel Flats 2_LTE_6,14355.4627,1794.4328,30.0102,50.6637,100.0,98.7504,99.5214,2.792,MAE raw KPI export
MSH-0311-Ngezi Turf 2,MSH-0311-Ngezi Turf 2,2026-04-23,2026-04-29,42,6,1|2|3|4|5|6,MSH-0311-Ngezi Turf 2_LTE_1|MSH-0311-Ngezi Turf 2_LTE_2|MSH-0311-Ngezi Turf 2_LTE_3|MSH-0311-Ngezi Turf 2_LTE_4|MSH-0311-Ngezi Turf 2_LTE_5|MSH-0311-Ngezi Turf 2_LTE_6,26130.1323,3266.2665,33.1025,50.4855,100.0,99.4313,98.97,1.3194,MAE raw KPI export
